,batch_id,datetime,pressure_hobo
37266,1491,2020-08-18 20:30:00,625.948976166
37267,1491,2020-08-18 20:45:00,626.0164817174
37268,1491,2020-08-18 21:00:00,626.1589934371
37269,1491,2020-08-18 21:15:00,626.2790033064
37270,1491,2020-08-18 21:30:00,626.4215150261
37271,1491,2020-08-18 21:45:00,626.5640267459
37272,1491,2020-08-18 22:00:00,626.7065384656
37273,1491,2020-08-18 22:15:00,626.6915372319
37274,1491,2020-08-18 22:30:00,626.6915372319
37275,1491,2020-08-18 22:45:00,626.6915372319
37276,1491,2020-08-18 23:00:00,626.7590427834
37277,1491,2020-08-18 23:15:00,626.7590427834
37278,1491,2020-08-18 23:30:00,626.6915372319
37279,1491,2020-08-18 23:45:00,626.6915372319
37280,1491,2020-08-19 00:00:00,626.7440415497
37281,1491,2020-08-19 00:15:00,626.60152983
37282,1491,2020-08-19 00:30:00,626.6690353815
37283,1491,2020-08-19 00:45:00,626.60152983
37284,1491,2020-08-19 01:00:00,626.60152983
37285,1491,2020-08-19 01:15:00,626.60152983
37286,1491,2020-08-19 01:30:00,626.60152983
37287,1491,2020-08-19 01:45:00,626.7290403161
37288,1491,2020-08-19 02:00:00,626.6540341478
37289,1491,2020-08-19 02:15:00,626.5115224281
37290,1491,2020-08-19 02:30:00,626.5115224281
37291,1491,2020-08-19 02:45:00,626.4440168766
37292,1491,2020-08-19 03:00:00,626.3015051569
37293,1491,2020-08-19 03:15:00,626.3690107083
37294,1491,2020-08-19 03:30:00,626.5865285964
37295,1491,2020-08-19 03:45:00,626.4965211944
37296,1491,2020-08-19 04:00:00,626.5640267459
37297,1491,2020-08-19 04:15:00,626.4215150261
37298,1491,2020-08-19 04:30:00,626.4965211944
37299,1491,2020-08-19 04:45:00,626.4965211944
37300,1491,2020-08-19 05:00:00,626.4965211944
37301,1491,2020-08-19 05:15:00,626.4215150261
37302,1491,2020-08-19 05:30:00,626.4965211944
37303,1491,2020-08-19 05:45:00,626.4065137925
37304,1491,2020-08-19 06:00:00,626.5490255122
37305,1491,2020-08-19 06:15:00,626.7590427834
37306,1491,2020-08-19 06:30:00,626.8340489517
37307,1491,2020-08-19 06:45:00,626.7590427834
37308,1491,2020-08-19 07:00:00,626.9015545031
37309,1491,2020-08-19 07:15:00,626.9765606714
37310,1491,2020-08-19 07:30:00,626.7590427834
37311,1491,2020-08-19 07:45:00,626.7590427834
37312,1491,2020-08-19 08:00:00,626.7815446339
37313,1491,2020-08-19 08:15:00,626.9240563536
37314,1491,2020-08-19 08:30:00,626.8490501853
37315,1491,2020-08-19 08:45:00,626.864051419
37316,1491,2020-08-19 09:00:00,626.7965458675
37317,1491,2020-08-19 09:15:00,626.9540588209
37318,1491,2020-08-19 09:30:00,626.9765606714
37319,1491,2020-08-19 09:45:00,626.7965458675
37320,1491,2020-08-19 10:00:00,626.7290403161
37321,1491,2020-08-19 10:15:00,626.7440415497
37322,1491,2020-08-19 10:30:00,626.5490255122
37323,1491,2020-08-19 10:45:00,626.6390329141
37324,1491,2020-08-19 11:00:00,626.60152983
37325,1491,2020-08-19 11:15:00,626.4215150261
37326,1491,2020-08-19 11:30:00,626.4590181103
37327,1491,2020-08-19 11:45:00,626.2790033064
37328,1491,2020-08-19 12:00:00,626.1589934371
37329,1491,2020-08-19 12:15:00,626.0314829511
37330,1491,2020-08-19 12:30:00,625.9114730818
37331,1491,2020-08-19 12:45:00,625.7839625957
37332,1491,2020-08-19 13:00:00,625.5739453245
37333,1491,2020-08-19 13:15:00,625.378929287
37334,1491,2020-08-19 13:30:00,625.2514188009
37335,1491,2020-08-19 13:45:00,625.1839132495
37336,1491,2020-08-19 14:00:00,625.0414015297
37337,1491,2020-08-19 14:15:00,625.1089070812
37338,1491,2020-08-19 14:30:00,624.9888972119
37339,1491,2020-08-19 14:45:00,624.9888972119
37340,1491,2020-08-19 15:00:00,624.7563780903
37341,1491,2020-08-19 15:15:00,624.6888725388
37342,1491,2020-08-19 15:30:00,624.4713546508
37343,1491,2020-08-19 15:45:00,624.3888478657
37344,1491,2020-08-19 16:00:00,624.2988404637
37345,1491,2020-08-19 16:15:00,624.0813225757
37346,1491,2020-08-19 16:30:00,623.9238096223
37347,1491,2020-08-19 16:45:00,623.9613127065
37348,1491,2020-08-19 17:00:00,623.7812979026
37349,1491,2020-08-19 17:15:00,623.6237849492
37350,1491,2020-08-19 17:30:00,623.4662719958
37351,1491,2020-08-19 17:45:00,623.4662719958
37352,1491,2020-08-19 18:00:00,623.4437701453
37353,1491,2020-08-19 18:15:00,623.4962744631
37354,1491,2020-08-19 18:30:00,623.413767678
37355,1491,2020-08-19 18:45:00,623.4812732295
37356,1491,2020-08-19 19:00:00,623.3237602761
37357,1491,2020-08-19 19:15:00,623.1137430049
37358,1491,2020-08-19 19:30:00,623.2337528741
37359,1491,2020-08-19 19:45:00,623.2862571919
37360,1491,2020-08-19 20:00:00,623.2187516405
37361,1491,2020-08-19 20:15:00,623.2712559583
37362,1491,2020-08-19 20:30:00,623.4812732295
37363,1491,2020-08-19 20:45:00,623.4662719958
37364,1491,2020-08-19 21:00:00,623.6087837155
37365,1491,2020-08-19 21:15:00,623.7512954353
37366,1491,2020-08-19 21:30:00,623.8188009867
37367,1491,2020-08-19 21:45:00,623.8037997531
37368,1491,2020-08-19 22:00:00,623.9463114728
37369,1491,2020-08-19 22:15:00,623.9463114728
37370,1491,2020-08-19 22:30:00,623.9463114728
37371,1491,2020-08-19 22:45:00,623.9463114728
37372,1491,2020-08-19 23:00:00,623.9238096223
37373,1491,2020-08-19 23:15:00,623.8563040709
37374,1491,2020-08-19 23:30:00,623.9988157906
37375,1491,2020-08-19 23:45:00,623.9988157906
37376,1491,2020-08-20 00:00:00,624.1413275104
37377,1491,2020-08-20 00:15:00,624.2838392301
37378,1491,2020-08-20 00:30:00,624.0513201084
37379,1491,2020-08-20 00:45:00,624.1938318281
37380,1491,2020-08-20 01:00:00,624.2613373796
37381,1491,2020-08-20 01:15:00,624.3363435479
37382,1491,2020-08-20 01:30:00,624.2613373796
37383,1491,2020-08-20 01:45:00,624.1938318281
37384,1491,2020-08-20 02:00:00,624.2613373796
37385,1491,2020-08-20 02:15:00,624.3363435479
37386,1491,2020-08-20 02:30:00,624.2613373796
37387,1491,2020-08-20 02:45:00,624.1938318281
37388,1491,2020-08-20 03:00:00,624.2613373796
37389,1491,2020-08-20 03:15:00,624.2613373796
37390,1491,2020-08-20 03:30:00,624.2613373796
37391,1491,2020-08-20 03:45:00,624.0513201084
37392,1491,2020-08-20 04:00:00,624.0513201084
37393,1491,2020-08-20 04:15:00,624.2613373796
37394,1491,2020-08-20 04:30:00,624.1713299777
37395,1491,2020-08-20 04:45:00,624.1713299777
37396,1491,2020-08-20 05:00:00,624.2463361459
37397,1491,2020-08-20 05:15:00,624.1713299777
37398,1491,2020-08-20 05:30:00,624.1713299777
37399,1491,2020-08-20 05:45:00,624.2463361459
37400,1491,2020-08-20 06:00:00,624.3138416974
37401,1491,2020-08-20 06:15:00,624.3888478657
37402,1491,2020-08-20 06:30:00,624.3888478657
37403,1491,2020-08-20 06:45:00,624.5088577349
37404,1491,2020-08-20 07:00:00,624.6513694547
37405,1491,2020-08-20 07:15:00,624.726375623
37406,1491,2020-08-20 07:30:00,624.726375623
37407,1491,2020-08-20 07:45:00,624.726375623
37408,1491,2020-08-20 08:00:00,624.7413768566
37409,1491,2020-08-20 08:15:00,624.7413768566
37410,1491,2020-08-20 08:30:00,624.6738713052
37411,1491,2020-08-20 08:45:00,624.6138663705
37412,1491,2020-08-20 09:00:00,624.6888725388
37413,1491,2020-08-20 09:15:00,624.5613620527
37414,1491,2020-08-20 09:30:00,624.4413521835
37415,1491,2020-08-20 09:45:00,624.4563534171
37416,1491,2020-08-20 10:00:00,624.3363435479
37417,1491,2020-08-20 10:15:00,624.1413275104
37418,1491,2020-08-20 10:30:00,624.1038244262
37419,1491,2020-08-20 10:45:00,624.1188256599
37420,1491,2020-08-20 11:00:00,623.8713053045
37421,1491,2020-08-20 11:15:00,623.9088083887
37422,1491,2020-08-20 11:30:00,623.7812979026
37423,1491,2020-08-20 11:45:00,623.5862818651
37424,1491,2020-08-20 12:00:00,623.3912658275
37425,1491,2020-08-20 12:15:00,623.4812732295
37426,1491,2020-08-20 12:30:00,623.3912658275
37427,1491,2020-08-20 12:45:00,623.413767678
37428,1491,2020-08-20 13:00:00,622.5436961259
37429,1491,2020-08-20 13:15:00,622.9712312851
37430,1491,2020-08-20 13:30:00,622.9112263505
37431,1491,2020-08-20 13:45:00,622.7387121635
37432,1491,2020-08-20 14:00:00,622.7012090793
37433,1491,2020-08-20 14:15:00,622.8062177149
37434,1491,2020-08-20 14:30:00,622.6862078457
37435,1491,2020-08-20 14:45:00,622.6862078457
37436,1491,2020-08-20 15:00:00,622.4686899577
37437,1491,2020-08-20 15:15:00,622.4011844062
37438,1491,2020-08-20 15:30:00,622.3861831725
37439,1491,2020-08-20 15:45:00,622.2586726865
37440,1491,2020-08-20 16:00:00,622.191167135
37441,1491,2020-08-20 16:15:00,622.191167135
37442,1491,2020-08-20 16:30:00,622.0486554153
37443,1491,2020-08-20 16:45:00,621.9586480133
37444,1491,2020-08-20 17:00:00,621.8836418451
37445,1491,2020-08-20 17:15:00,622.0111523311
37446,1491,2020-08-20 17:30:00,621.9961510975
37447,1491,2020-08-20 17:45:00,621.9061436955
37448,1491,2020-08-20 18:00:00,622.0261535648
37449,1491,2020-08-20 18:15:00,621.9436467797
37450,1491,2020-08-20 18:30:00,621.9211449292
37451,1491,2020-08-20 18:45:00,621.8311375273
37452,1491,2020-08-20 19:00:00,621.8161362936
37453,1491,2020-08-20 19:15:00,621.8011350599
37454,1491,2020-08-20 19:30:00,621.7261288917
37455,1491,2020-08-20 19:45:00,621.8536393777
37456,1491,2020-08-20 20:00:00,622.0636566489
37457,1491,2020-08-20 20:15:00,622.0636566489
37458,1491,2020-08-20 20:30:00,622.2061683687
37459,1491,2020-08-20 20:45:00,621.973649247
37460,1491,2020-08-20 21:00:00,622.0486554153
37461,1491,2020-08-20 21:15:00,622.191167135
37462,1491,2020-08-20 21:30:00,622.191167135
37463,1491,2020-08-20 21:45:00,622.3861831725
37464,1491,2020-08-20 22:00:00,622.5962004437
37465,1491,2020-08-20 22:15:00,622.7387121635
37466,1491,2020-08-20 22:30:00,622.7912164813
37467,1491,2020-08-20 22:45:00,622.7912164813
37468,1491,2020-08-20 23:00:00,622.7912164813
37469,1491,2020-08-20 23:15:00,622.933728201
37470,1491,2020-08-20 23:30:00,622.8662226496
37471,1491,2020-08-20 23:45:00,623.0012337525
37472,1491,2020-08-21 00:00:00,622.9862325188
37473,1491,2020-08-21 00:15:00,623.0612386871
37474,1491,2020-08-21 00:30:00,623.19624979
37475,1491,2020-08-21 00:45:00,623.19624979
37476,1491,2020-08-21 01:00:00,623.3387615097
37477,1491,2020-08-21 01:15:00,623.4812732295
37478,1491,2020-08-21 01:30:00,623.3387615097
37479,1491,2020-08-21 01:45:00,623.4812732295
37480,1491,2020-08-21 02:00:00,623.3912658275
37481,1491,2020-08-21 02:15:00,623.3237602761
37482,1491,2020-08-21 02:30:00,623.3912658275
37483,1491,2020-08-21 02:45:00,623.3237602761
37484,1491,2020-08-21 03:00:00,623.3237602761
37485,1491,2020-08-21 03:15:00,623.5337775473
37486,1491,2020-08-21 03:30:00,623.6087837155
37487,1491,2020-08-21 03:45:00,623.6087837155
37488,1491,2020-08-21 04:00:00,623.676289267
37489,1491,2020-08-21 04:15:00,623.7287935848
37490,1491,2020-08-21 04:30:00,623.9463114728
37491,1491,2020-08-21 04:45:00,623.9463114728
37492,1491,2020-08-21 05:00:00,623.9463114728
37493,1491,2020-08-21 05:15:00,624.0138170243
37494,1491,2020-08-21 05:30:00,623.9463114728
37495,1491,2020-08-21 05:45:00,624.0888231926
37496,1491,2020-08-21 06:00:00,624.0888231926
37497,1491,2020-08-21 06:15:00,624.2238342955
37498,1491,2020-08-21 06:30:00,624.156328744
37499,1491,2020-08-21 06:45:00,624.2238342955
37500,1491,2020-08-21 07:00:00,624.5088577349
37501,1491,2020-08-21 07:15:00,624.5613620527
37502,1491,2020-08-21 07:30:00,624.5613620527
37503,1491,2020-08-21 07:45:00,624.726375623
37504,1491,2020-08-21 08:00:00,624.726375623
37505,1491,2020-08-21 08:15:00,624.726375623
37506,1491,2020-08-21 08:30:00,624.7938811744
37507,1491,2020-08-21 08:45:00,624.8088824081
37508,1491,2020-08-21 09:00:00,624.8088824081
37509,1491,2020-08-21 09:15:00,624.7563780903
37510,1491,2020-08-21 09:30:00,624.8463854922
37511,1491,2020-08-21 09:45:00,624.8613867259
37512,1491,2020-08-21 10:00:00,624.9513941278
37513,1491,2020-08-21 10:15:00,624.7563780903
37514,1491,2020-08-21 10:30:00,624.7938811744
37515,1491,2020-08-21 10:45:00,624.8088824081
37516,1491,2020-08-21 11:00:00,624.7563780903
37517,1491,2020-08-21 11:15:00,624.6513694547
37518,1491,2020-08-21 11:30:00,624.5988651369
37519,1491,2020-08-21 11:45:00,624.6138663705
37520,1491,2020-08-21 12:00:00,624.4938565013
37521,1491,2020-08-21 12:15:00,624.3138416974
37522,1491,2020-08-21 12:30:00,624.3138416974
37523,1491,2020-08-21 12:45:00,624.1188256599
37524,1491,2020-08-21 13:00:00,623.9988157906
37525,1491,2020-08-21 13:15:00,623.8713053045
37526,1491,2020-08-21 13:30:00,623.8563040709
37527,1491,2020-08-21 13:45:00,623.8863065382
37528,1491,2020-08-21 14:00:00,623.7137923511
37529,1491,2020-08-21 14:15:00,623.7812979026
37530,1491,2020-08-21 14:30:00,623.8037997531
37531,1491,2020-08-21 14:45:00,623.8037997531
37532,1491,2020-08-21 15:00:00,623.676289267
37533,1491,2020-08-21 15:15:00,623.5562793977
37534,1491,2020-08-21 15:30:00,623.4812732295
37535,1491,2020-08-21 15:45:00,623.4662719958
37536,1491,2020-08-21 16:00:00,623.3012584256
37537,1491,2020-08-21 16:15:00,623.1662473227
37538,1491,2020-08-21 16:30:00,623.2337528741
37539,1491,2020-08-21 16:45:00,623.0012337525
37540,1491,2020-08-21 17:00:00,623.0762399207
37541,1491,2020-08-21 17:15:00,622.8962251169
37542,1491,2020-08-21 17:30:00,622.9487294347
37543,1491,2020-08-21 17:45:00,622.933728201
37544,1491,2020-08-21 18:00:00,622.9187269673
37545,1491,2020-08-21 18:15:00,622.8437207991
37546,1491,2020-08-21 18:30:00,622.6862078457
37547,1491,2020-08-21 18:45:00,622.7537133971
37548,1491,2020-08-21 19:00:00,622.7387121635
37549,1491,2020-08-21 19:15:00,622.7237109298
37550,1491,2020-08-21 19:30:00,622.7912164813
37551,1491,2020-08-21 19:45:00,622.9187269673
37552,1491,2020-08-21 20:00:00,623.0537380703
37553,1491,2020-08-21 20:15:00,623.1137430049
37554,1491,2020-08-21 20:30:00,623.1812485563
37555,1491,2020-08-21 20:45:00,623.2487541078
37556,1491,2020-08-21 21:00:00,623.3087590424
37557,1491,2020-08-21 21:15:00,623.5187763136
37558,1491,2020-08-21 21:30:00,623.5862818651
37559,1491,2020-08-21 21:45:00,623.7287935848
37560,1491,2020-08-21 22:00:00,623.7812979026
37561,1491,2020-08-21 22:15:00,623.8563040709
37562,1491,2020-08-21 22:30:00,623.8563040709
37563,1491,2020-08-21 22:45:00,623.8563040709
37564,1491,2020-08-21 23:00:00,623.9088083887
37565,1491,2020-08-21 23:15:00,623.9088083887
37566,1491,2020-08-21 23:30:00,623.8338022204
37567,1491,2020-08-21 23:45:00,623.9088083887
37568,1491,2020-08-22 00:00:00,623.9763139401
37569,1491,2020-08-22 00:15:00,623.9088083887
37570,1491,2020-08-22 00:30:00,623.9088083887
37571,1491,2020-08-22 00:45:00,623.9613127065
37572,1491,2020-08-22 01:00:00,623.893807155
37573,1491,2020-08-22 01:15:00,623.9613127065
37574,1491,2020-08-22 01:30:00,623.9613127065
37575,1491,2020-08-22 01:45:00,623.893807155
37576,1491,2020-08-22 02:00:00,623.8188009867
37577,1491,2020-08-22 02:15:00,623.8188009867
37578,1491,2020-08-22 02:30:00,623.9613127065
37579,1491,2020-08-22 02:45:00,623.9463114728
37580,1491,2020-08-22 03:00:00,623.9463114728
37581,1491,2020-08-22 03:15:00,624.0138170243
37582,1491,2020-08-22 03:30:00,624.0138170243
37583,1491,2020-08-22 03:45:00,624.156328744
37584,1491,2020-08-22 04:00:00,624.2238342955
37585,1491,2020-08-22 04:15:00,624.4413521835
37586,1491,2020-08-22 04:30:00,624.4413521835
37587,1491,2020-08-22 04:45:00,624.5088577349
37588,1491,2020-08-22 05:00:00,624.418850333
37589,1491,2020-08-22 05:15:00,624.5613620527
37590,1491,2020-08-22 05:30:00,624.636368221
37591,1491,2020-08-22 05:45:00,624.7038737725
37592,1491,2020-08-22 06:00:00,624.8463854922
37593,1491,2020-08-22 06:15:00,624.636368221
37594,1491,2020-08-22 06:30:00,624.9888972119
37595,1491,2020-08-22 06:45:00,625.0564027634
37596,1491,2020-08-22 07:00:00,624.9888972119
37597,1491,2020-08-22 07:15:00,625.0564027634
37598,1491,2020-08-22 07:30:00,625.0564027634
37599,1491,2020-08-22 07:45:00,625.1314089317
37600,1491,2020-08-22 08:00:00,625.2739206514
37601,1491,2020-08-22 08:15:00,625.2739206514
37602,1491,2020-08-22 08:30:00,625.2889218851
37603,1491,2020-08-22 08:45:00,625.2214163336
37604,1491,2020-08-22 09:00:00,625.0939058475
37605,1491,2020-08-22 09:15:00,625.3114237356
37606,1491,2020-08-22 09:30:00,625.3264249692
37607,1491,2020-08-22 09:45:00,625.1989144831
37608,1491,2020-08-22 10:00:00,625.2364175673
37609,1491,2020-08-22 10:15:00,625.1839132495
37610,1491,2020-08-22 10:30:00,625.1989144831
37611,1491,2020-08-22 10:45:00,625.1689120158
37612,1491,2020-08-22 11:00:00,625.1839132495
37613,1491,2020-08-22 11:15:00,625.0789046139
37614,1491,2020-08-22 11:30:00,625.0264002961
37615,1491,2020-08-22 11:45:00,624.9738959783
37616,1491,2020-08-22 12:00:00,624.7788799407
37617,1491,2020-08-22 12:15:00,624.7413768566
37618,1491,2020-08-22 12:30:00,624.5463608191
37619,1491,2020-08-22 12:45:00,624.4713546508
37620,1491,2020-08-22 13:00:00,624.2763386133
37621,1491,2020-08-22 13:15:00,624.1338268935
37622,1491,2020-08-22 13:30:00,624.1038244262
37623,1491,2020-08-22 13:45:00,624.0513201084
37624,1491,2020-08-22 14:00:00,623.9763139401
37625,1491,2020-08-22 14:15:00,623.8563040709
37626,1491,2020-08-22 14:30:00,623.7812979026
37627,1491,2020-08-22 14:45:00,623.676289267
37628,1491,2020-08-22 15:00:00,623.5187763136
37629,1491,2020-08-22 15:15:00,623.4287689117
37630,1491,2020-08-22 15:30:00,623.4287689117
37631,1491,2020-08-22 15:45:00,623.2337528741
37632,1491,2020-08-22 16:00:00,623.2487541078
37633,1491,2020-08-22 16:15:00,623.2712559583
37634,1491,2020-08-22 16:30:00,623.2487541078
37635,1491,2020-08-22 16:45:00,623.1062423881
37636,1491,2020-08-22 17:00:00,623.1662473227
37637,1491,2020-08-22 17:15:00,623.1437454722
37638,1491,2020-08-22 17:30:00,623.2187516405
37639,1491,2020-08-22 17:45:00,623.2187516405
37640,1491,2020-08-22 18:00:00,623.19624979
37641,1491,2020-08-22 18:15:00,623.0537380703
37642,1491,2020-08-22 18:30:00,623.1137430049
37643,1491,2020-08-22 18:45:00,623.0912411544
37644,1491,2020-08-22 19:00:00,623.1662473227
37645,1491,2020-08-22 19:15:00,623.4287689117
37646,1491,2020-08-22 19:30:00,623.5712806314
37647,1491,2020-08-22 19:45:00,623.6987911175
37648,1491,2020-08-22 20:00:00,623.8338022204
37649,1491,2020-08-22 20:15:00,624.0513201084
37650,1491,2020-08-22 20:30:00,624.1038244262
37651,1491,2020-08-22 20:45:00,624.1038244262
37652,1491,2020-08-22 21:00:00,624.2988404637
37653,1491,2020-08-22 21:15:00,624.5088577349
37654,1491,2020-08-22 21:30:00,624.726375623
37655,1491,2020-08-22 21:45:00,624.7938811744
37656,1491,2020-08-22 22:00:00,624.7788799407
37657,1491,2020-08-22 22:15:00,624.7788799407
37658,1491,2020-08-22 22:30:00,624.7788799407
37659,1491,2020-08-22 22:45:00,624.7038737725
37660,1491,2020-08-22 23:00:00,624.7038737725
37661,1491,2020-08-22 23:15:00,624.7788799407
37662,1491,2020-08-22 23:30:00,624.7788799407
37663,1491,2020-08-22 23:45:00,624.9213916605
37664,1491,2020-08-23 00:00:00,624.7788799407
37665,1491,2020-08-23 00:15:00,624.7563780903
37666,1491,2020-08-23 00:30:00,624.89888981
37667,1491,2020-08-23 00:45:00,624.8313842585
37668,1491,2020-08-23 01:00:00,624.89888981
37669,1491,2020-08-23 01:15:00,624.8313842585
37670,1491,2020-08-23 01:30:00,625.0414015297
37671,1491,2020-08-23 01:45:00,624.9738959783
37672,1491,2020-08-23 02:00:00,625.0414015297
37673,1491,2020-08-23 02:15:00,625.0264002961
37674,1491,2020-08-23 02:30:00,625.0939058475
37675,1491,2020-08-23 02:45:00,625.2364175673
37676,1491,2020-08-23 03:00:00,625.2364175673
37677,1491,2020-08-23 03:15:00,625.0939058475
37678,1491,2020-08-23 03:30:00,625.1689120158
37679,1491,2020-08-23 03:45:00,625.2364175673
37680,1491,2020-08-23 04:00:00,625.3114237356
37681,1491,2020-08-23 04:15:00,625.2364175673
37682,1491,2020-08-23 04:30:00,625.2364175673
37683,1491,2020-08-23 04:45:00,625.2364175673
37684,1491,2020-08-23 05:00:00,625.2364175673
37685,1491,2020-08-23 05:15:00,625.3114237356
37686,1491,2020-08-23 05:30:00,625.0264002961
37687,1491,2020-08-23 05:45:00,625.3114237356
37688,1491,2020-08-23 06:00:00,625.378929287
37689,1491,2020-08-23 06:15:00,625.5214410067
37690,1491,2020-08-23 06:30:00,625.6639527265
37691,1491,2020-08-23 06:45:00,625.7164570443
37692,1491,2020-08-23 07:00:00,625.7164570443
37693,1491,2020-08-23 07:15:00,625.858968764
37694,1491,2020-08-23 07:30:00,625.9264743155
37695,1491,2020-08-23 07:45:00,626.0164817174
37696,1491,2020-08-23 08:00:00,626.1589934371
37697,1491,2020-08-23 08:15:00,626.3015051569
37698,1491,2020-08-23 08:30:00,626.3915125588
37699,1491,2020-08-23 08:45:00,626.5340242786
37700,1491,2020-08-23 09:00:00,626.5340242786
37701,1491,2020-08-23 09:15:00,626.8115471012
37702,1491,2020-08-23 09:30:00,626.8340489517
37703,1491,2020-08-23 09:45:00,626.8340489517
37704,1491,2020-08-23 10:00:00,626.6165310637
37705,1491,2020-08-23 10:15:00,626.4215150261
37706,1491,2020-08-23 10:30:00,626.3540094747
37707,1491,2020-08-23 10:45:00,626.4440168766
37708,1491,2020-08-23 11:00:00,626.3915125588
37709,1491,2020-08-23 11:15:00,626.4590181103
37710,1491,2020-08-23 11:30:00,626.4590181103
37711,1491,2020-08-23 11:45:00,626.5340242786
37712,1491,2020-08-23 12:00:00,626.339008241
37713,1491,2020-08-23 12:15:00,626.1589934371
37714,1491,2020-08-23 12:30:00,626.121490353
37715,1491,2020-08-23 12:45:00,625.9789786333
37716,1491,2020-08-23 13:00:00,625.7539601284
37717,1491,2020-08-23 13:15:00,625.7689613621
37718,1491,2020-08-23 13:30:00,625.5214410067
37719,1491,2020-08-23 13:45:00,625.4164323711
37720,1491,2020-08-23 14:00:00,625.1464101653
37721,1491,2020-08-23 14:15:00,625.0939058475
37722,1491,2020-08-23 14:30:00,625.0939058475
37723,1491,2020-08-23 14:45:00,624.8613867259
37724,1491,2020-08-23 15:00:00,624.89888981
37725,1491,2020-08-23 15:15:00,624.7413768566
37726,1491,2020-08-23 15:30:00,624.6888725388
37727,1491,2020-08-23 15:45:00,624.5313595854
37728,1491,2020-08-23 16:00:00,624.5988651369
37729,1491,2020-08-23 16:15:00,624.4413521835
37730,1491,2020-08-23 16:30:00,624.3513447815
37731,1491,2020-08-23 16:45:00,624.2613373796
37732,1491,2020-08-23 17:00:00,624.3138416974
37733,1491,2020-08-23 17:15:00,624.4413521835
37734,1491,2020-08-23 17:30:00,624.2238342955
37735,1491,2020-08-23 17:45:00,624.2238342955
37736,1491,2020-08-23 18:00:00,624.2238342955
37737,1491,2020-08-23 18:15:00,624.1413275104
37738,1491,2020-08-23 18:30:00,624.1413275104
37739,1491,2020-08-23 18:45:00,624.1188256599
37740,1491,2020-08-23 19:00:00,624.4038490993
37741,1491,2020-08-23 19:15:00,625.0414015297
37742,1491,2020-08-23 19:30:00,625.8214656799
37743,1491,2020-08-23 19:45:00,626.0314829511
37744,1491,2020-08-23 20:00:00,625.8364669135
37745,1491,2020-08-23 20:15:00,625.7539601284
37746,1491,2020-08-23 20:30:00,625.9639773996
37747,1491,2020-08-23 20:45:00,625.9639773996
37748,1491,2020-08-23 21:00:00,625.6114484087
37749,1491,2020-08-23 21:15:00,625.5889465582
37750,1491,2020-08-23 21:30:00,625.7314582779
37751,1491,2020-08-23 21:45:00,625.8739699977
37752,1491,2020-08-23 22:00:00,625.7839625957
37753,1491,2020-08-23 22:15:00,625.7839625957
37754,1491,2020-08-23 22:30:00,625.641450876
37755,1491,2020-08-23 22:45:00,625.7839625957
37756,1491,2020-08-23 23:00:00,625.7014558106
37757,1491,2020-08-23 23:15:00,625.5589440909
37758,1491,2020-08-23 23:30:00,625.5589440909
37759,1491,2020-08-23 23:45:00,625.6264496423
37760,1491,2020-08-24 00:00:00,625.5589440909
37761,1491,2020-08-24 00:15:00,625.6264496423
37762,1491,2020-08-24 00:30:00,625.7014558106
37763,1491,2020-08-24 00:45:00,625.6789539601
37764,1491,2020-08-24 01:00:00,625.6789539601
37765,1491,2020-08-24 01:15:00,625.6114484087
37766,1491,2020-08-24 01:30:00,625.6789539601
37767,1491,2020-08-24 01:45:00,625.6114484087
37768,1491,2020-08-24 02:00:00,625.7539601284
37769,1491,2020-08-24 02:15:00,625.8064644462
37770,1491,2020-08-24 02:30:00,625.8064644462
37771,1491,2020-08-24 02:45:00,625.7314582779
37772,1491,2020-08-24 03:00:00,625.5214410067
37773,1491,2020-08-24 03:15:00,625.6639527265
37774,1491,2020-08-24 03:30:00,625.948976166
37775,1491,2020-08-24 03:45:00,626.0914878857
37776,1491,2020-08-24 04:00:00,626.2264989886
37777,1491,2020-08-24 04:15:00,626.3015051569
37778,1491,2020-08-24 04:30:00,626.2264989886
37779,1491,2020-08-24 04:45:00,626.0914878857
37780,1491,2020-08-24 05:00:00,626.0914878857
37781,1491,2020-08-24 05:15:00,626.2264989886
37782,1491,2020-08-24 05:30:00,626.3015051569
37783,1491,2020-08-24 05:45:00,626.2264989886
37784,1491,2020-08-24 06:00:00,626.1589934371
37785,1491,2020-08-24 06:15:00,626.1589934371
37786,1491,2020-08-24 06:30:00,626.1589934371
37787,1491,2020-08-24 06:45:00,626.2264989886
37788,1491,2020-08-24 07:00:00,626.3015051569
37789,1491,2020-08-24 07:15:00,626.0914878857
37790,1491,2020-08-24 07:30:00,625.948976166
37791,1491,2020-08-24 07:45:00,626.0914878857
37792,1491,2020-08-24 08:00:00,626.0164817174
37793,1491,2020-08-24 08:15:00,625.9639773996
37794,1491,2020-08-24 08:30:00,625.9639773996
37795,1491,2020-08-24 08:45:00,625.9639773996
37796,1491,2020-08-24 09:00:00,625.8964718482
37797,1491,2020-08-24 09:15:00,625.7689613621
37798,1491,2020-08-24 09:30:00,625.7839625957
37799,1491,2020-08-24 09:45:00,625.8739699977
37800,1491,2020-08-24 10:00:00,625.9789786333
37801,1491,2020-08-24 10:15:00,625.8739699977
37802,1491,2020-08-24 10:30:00,625.8364669135
37803,1491,2020-08-24 10:45:00,625.7839625957
37804,1491,2020-08-24 11:00:00,625.6789539601
